hpcd,mdc6,ope,value
90175,50000,0,45
2762,160000,0,45
31058,10000,0,45
1634,160000,0,45
30392,70000,0,45
30889,70000,0,45
90039,70000,0,45
90222,10000,0,45
2416,70000,0,45
1694,60000,0,45
30054,100000,0,45
280,160000,0,45
31382,70000,0,45
895,110000,0,45
30771,80000,0,45
30251,80000,0,45
30954,70000,0,45
2143,70000,0,45
30416,180000,0,45
30900,10000,0,45
31464,130000,0,45
396,70000,0,45
2715,60000,0,45
30094,130000,0,45
30329,80000,0,45
2438,70000,0,45
31061,100000,0,45
31184,70000,0,45
2272,160000,0,45
30629,180000,0,45
31111,180000,0,45
1931,110000,0,45
20099,80000,0,45
30904,10000,0,45
90062,110000,0,45
90077,160000,0,45
685,60000,0,45
802,70000,0,45
1282,160000,0,45
2191,60000,0,45
3001,160000,0,45
30130,130000,0,45
90,70000,0,45
488,160000,0,45
513,100000,0,45
603,100000,0,45
647,100000,0,45
710,40000,0,45
808,100000,0,45
1089,160000,0,45
1124,160000,0,45
1416,80000,0,45
1524,160000,0,45
1568,160000,0,45
1812,170000,0,45
1847,100000,0,45
2018,110000,0,45
2019,100000,0,45
2040,100000,0,45
2313,60000,0,45
2316,60000,0,45
2472,60000,0,45
2740,70000,0,45
10017,150000,0,45
20009,150000,0,45
20019,150000,0,45
20066,150000,0,45
20077,150000,0,45
30011,150000,0,45
30127,10000,0,45
30360,100000,0,45
30384,180000,0,45
30402,100000,0,45
30416,80000,0,45
30422,170000,0,45
30434,130000,0,45
30461,180000,0,45
30469,100000,0,45
30478,180000,0,45
30501,70000,0,45
30524,100000,0,45
30608,80000,0,45
30609,180000,0,45
30689,100000,0,45
30722,70000,0,45
30730,80000,0,45
30872,80000,0,45
30879,180000,0,45
30886,80000,0,45
30899,180000,0,45
30964,180000,0,45
31041,80000,0,45
31097,160000,0,45
31113,80000,0,45
31160,30000,0,45
31209,70000,0,45
31243,100000,0,45
31364,80000,0,45
31488,150000,0,45
90015,160000,0,45
90042,120000,0,45
90071,100000,0,45
90081,70000,0,45
90128,100000,0,45
90237,70000,0,45
1,80250,97,44
24,50130,99,44
36,70341,2,44
36,70350,2,44
37,10230,99,44
40,07040x,1,44
46,50130,99,44
62,160650,99,44
69,40080,99,44
88,20110,97,44
139,70341,99,44
147,110310,99,44
214,40040,99,44
234,90010,2,44
264,60241,97,44
298,50130,99,44
308,50130,99,44
313,40081,99,44
313,110310,99,44
319,70343,1,44
332,40080,99,44
411,50130,99,44
507,60100,1,44
508,120260,99,44
529,60040,99,44
559,60190,99,44
562,60035,99,44
570,40080,99,44
642,160690,2,44
647,70520,97,44
658,50050,1,44
698,60100,1,44
743,60100,1,44
743,130060,99,44
770,30400,99,44
797,40080,99,44
814,40080,99,44
891,130040,99,44
916,40080,99,44
929,160690,99,44
933,50130,99,44
933,60100,1,44
944,60020,99,44
944,60040,2,44
957,60100,1,44
988,160100,99,44
1075,40081,99,44
1087,40081,99,44
1140,60160,1,44
1169,50070,99,44
1213,60230,97,44
1248,40080,99,44
1271,140010,99,44
1298,12002x,1,44
1334,110080,99,44
1363,20110,97,44
1382,180040,97,44
1389,160690,99,44
1397,160100,99,44
1438,160690,99,44
1460,50180,2,44
1519,70343,99,44
1576,10069,99,44
1631,160760,97,44
1698,50130,99,44
1726,60241,97,44
1745,30400,99,44
1748,160650,99,44
1754,10160,99,44
1769,160620,2,44
1819,10060,99,44
1963,40080,99,44
1963,40081,99,44
1965,40080,99,44
2035,60035,99,44
2043,10060,2,44
2043,10230,99,44
2068,70341,2,44
2139,180040,97,44
2154,10040,99,44
2221,40081,99,44
2278,160690,99,44
2316,50170,3,44
2321,160800,1,44
2393,110420,2,44
2400,10070,99,44
2400,50030,97,44
2415,50140,99,44
2441,60100,1,44
2473,110310,99,44
2507,120170,99,44
2513,120170,99,44
2526,40081,99,44
2538,60100,99,44
2554,10070,2,44
2554,30400,99,44
2574,120170,99,44
2649,110310,99,44
2688,40080,99,44
2703,20350,97,44
2718,50130,99,44
2718,70343,97,44
2725,160620,97,44
2803,20210,1,44
2825,180040,97,44
2867,50130,99,44
2882,40080,99,44
2910,70085,97,44
2913,50130,99,44
2938,120060,2,44
2956,160690,99,44
2963,70520,99,44
2997,120180,1,44
3066,60035,1,44
3100,30240,99,44
3109,40080,99,44
3113,110200,99,44
3158,20350,97,44
3193,60335,2,44
3193,60340,3,44
10002,80005,99,44
10002,110060,99,44
10002,110080,1,44
10003,10010,2,44
10003,60020,99,44
10004,20200,97,44
10004,50050,1,44
10004,07040x,1,44
10004,180060,97,44
10005,60010,2,44
10005,60300,99,44
10005,12002x,97,44
10006,20240,97,44
10006,50070,99,44
10006,11012x,2,44
10007,130010,97,44
10008,30440,1,44
10008,50161,97,44
10008,60020,99,44
10009,40010,99,44
10009,100020,99,44
10010,11001x,1,44
10010,120260,1,44
10011,30440,1,44
10011,130010,99,44
10013,10030,99,44
10013,60050,2,44
10014,50210,97,44
10014,11022x,1,44
10015,50210,97,44
10015,110310,99,44
10017,10010,99,44
10017,50050,2,44
10018,50170,99,44
10018,60040,2,44
10019,10069,99,44
10019,50030,97,44
10019,60180,99,44
10019,120060,1,44
10020,70230,97,44
10020,180060,97,44
10021,10030,1,44
10021,60040,99,44
10021,60185,99,44
10021,110280,2,44
10022,11012x,2,44
10023,100260,97,44
10023,180060,97,44
10024,120070,1,44
10025,60020,99,44
10025,180040,99,44
10026,60130,2,44
10026,60350,99,44
10026,12002x,1,44
10027,160620,1,44
10028,50080,99,44
10028,60300,99,44
10028,90010,99,44
10028,120060,2,44
10029,20350,97,44
10029,60060,97,44
10029,60170,2,44
10029,60185,99,44
10029,11012x,97,44
10029,120010,99,44
10029,140590,97,44
10030,60210,99,44
10031,60335,97,44
10031,100020,99,44
10031,180060,97,44
10033,20200,97,44
10033,30240,99,44
10034,180040,99,44
10035,70230,1,44
10035,07040x,1,44
10037,60050,99,44
10037,07040x,1,44
10039,20280,97,44
10039,40080,99,44
10040,10040,99,44
10041,70230,1,44
10043,50130,99,44
10043,120070,2,44
10044,120070,2,44
10044,160800,1,44
10045,60570,99,44
10046,60030,99,44
10046,90010,2,44
10046,110200,2,44
10047,10030,99,44
10047,03001x,1,44
10047,50180,2,44
10047,60300,99,44
10047,11001x,1,44
10048,60040,97,44
10048,70160,1,44
10048,12002x,2,44
10050,90010,1,44
10051,70010,1,44
10051,110070,99,44
10052,50080,97,44
10052,60030,99,44
10052,06007x,1,44
10052,110060,99,44
10052,120070,2,44
10053,50050,1,44
10054,04026x,99,44
10054,60295,99,44
10054,100020,1,44
10054,110070,99,44
10054,160620,1,44
10055,80007,1,44
10055,160100,99,44
10056,20210,97,44
10056,60350,99,44
10058,60185,97,44
10058,11001x,1,44
10058,120010,99,44
10059,70590,97,44
10060,10040,99,44
10061,12002x,2,44
10062,100250,99,44
10064,30240,1,44
10064,60010,2,44
10064,60050,97,44
10065,110060,99,44
10066,50060,99,44
10066,60030,99,44
10066,60130,2,44
10066,160610,1,44
10067,120170,99,44
10068,70341,2,44
10069,140010,97,44
10070,10160,99,44
10070,60010,99,44
10071,03001x,1,44
10071,120070,2,44
10072,60180,99,44
10073,50080,97,44
10076,60335,2,44
10077,20180,97,44
10077,100020,1,44
10079,50130,99,44
10079,110310,99,44
10081,10080,99,44
10081,30150,97,44
10081,40080,99,44
10081,60340,3,44
10081,70040,99,44
20003,70230,1,44
20003,110280,2,44
20004,60300,97,44
20004,60340,99,44
20006,60020,2,44
20006,70560,99,44
20006,12002x,1,44
20006,130010,99,44
20008,60035,99,44
20010,120070,1,44
20012,60050,97,44
20012,60140,97,44
20012,110280,2,44
20016,180060,97,44
20017,60010,99,44
20018,60050,97,44
20018,60190,99,44
20018,60300,97,44
20018,70341,2,44
20018,100020,1,44
20018,120010,1,44
20018,120070,1,44
20019,60130,99,44
20019,90010,99,44
20021,60102,2,44
20022,50163,1,44
20022,60300,97,44
20022,80006,1,44
20023,30150,97,44
20023,30440,1,44
20023,90010,2,44
20024,10050,2,44
20024,50210,99,44
20024,60130,99,44
20024,110260,99,44
20025,10030,3,44
20026,110080,1,44
20027,50080,97,44
20027,180040,97,44
20028,60010,1,44
20028,60040,2,44
20028,60090,2,44
20030,20240,97,44
20031,60020,99,44
20031,160100,97,44
20032,50161,97,44
20032,180040,97,44
20033,10040,99,44
20035,90010,99,44
20035,110060,99,44
20036,50130,97,44
20036,60020,97,44
20037,10230,99,44
20037,20200,97,44
20037,50130,97,44
20037,06007x,97,44
20038,60330,2,44
20040,50130,97,44
20040,50170,3,44
20040,60020,2,44
20040,80006,1,44
20040,100260,99,44
20041,12002x,97,44
20042,60102,2,44
20043,130040,99,44
20044,60030,97,44
20045,06007x,97,44
20045,12002x,2,44
20045,120170,1,44
20045,140590,97,44
20046,60050,99,44
20047,03001x,99,44
20047,60330,2,44
20047,90010,2,44
20048,10030,99,44
20048,60020,97,44
20049,60335,2,44
20050,70520,97,44
20050,160870,99,44
20052,70030,99,44
20053,10010,2,44
20053,50030,99,44
20053,160100,97,44
20054,60035,3,44
20054,60340,99,44
20054,110280,2,44
20055,40190,99,44
20055,06007x,99,44
20055,60370,97,44
20055,180060,97,44
20057,60102,2,44
20058,120180,1,44
20059,50163,3,44
20059,60140,97,44
20059,12002x,1,44
20061,10160,99,44
20061,60040,2,44
20061,60185,97,44
20061,160760,97,44
20065,60050,99,44
20065,70230,1,44
20065,11012x,4,44
20066,160620,2,44
20067,110080,1,44
20068,60350,99,44
20068,90010,97,44
20069,140010,97,44
20071,10230,99,44
20071,120060,1,44
20072,50130,97,44
20072,120180,1,44
20073,60050,99,44
20073,110070,2,44
20074,60102,99,44
20075,60335,97,44
20077,60335,97,44
20078,40080,99,44
20080,60340,99,44
20081,10080,99,44
20081,60020,97,44
20083,60150,99,44
20083,110290,99,44
20083,12002x,1,44
20084,14029x,99,44
20085,100250,99,44
20085,100393,99,44
20085,120260,1,44
20085,130060,97,44
20086,60020,4,44
20086,160610,97,44
20087,60150,3,44
20087,60210,99,44
20087,160760,97,44
20088,120070,2,44
20089,100180,99,44
20090,160100,99,44
20090,160740,1,44
20092,160100,99,44
20096,120260,1,44
20100,40040,97,44
20102,20230,97,44
20102,60020,97,44
20103,60020,4,44
20103,60160,1,44
20104,10170,99,44
20104,70470,99,44
20104,14031x,99,44
20105,10050,2,44
20105,40040,97,44
20106,30150,97,44
20106,40180,97,44
20106,70343,1,44
20107,60035,99,44
20108,100020,1,44
20109,60210,99,44
20110,90010,2,44
20111,60340,99,44
20113,60020,99,44
20113,60035,1,44
20113,60330,2,44
20114,60350,99,44
20115,60140,97,44
20116,03001x,1,44
20116,50080,97,44
20119,60210,97,44
20121,60050,97,44
20122,03001x,1,44
20122,40190,99,44
20122,60050,2,44
20122,60102,97,44
20123,10040,1,44
20123,100180,99,44
20124,50130,97,44
20125,100020,99,44
20125,160760,97,44
20127,10010,2,44
20127,50070,99,44
20127,60130,99,44
20127,160800,1,44
20129,160100,97,44
20129,180040,97,44
20130,50210,97,44
20133,10010,99,44
20133,60140,97,44
20134,60020,2,44
20134,60130,99,44
20135,140010,97,44
20136,03001x,99,44
20136,110080,1,44
20137,30240,99,44
20137,60035,97,44
20137,130010,97,44
20138,10070,99,44
20138,60020,99,44
20138,60050,99,44
20138,120060,1,44
20140,50170,3,44
20140,60010,97,44
20140,60020,2,44
20140,06007x,97,44
20140,60100,1,44
20140,70341,2,44
20140,90010,99,44
20140,120060,1,44
20141,10069,99,44
20141,60350,99,44
20141,70560,99,44
20141,100393,99,44
20142,50210,97,44
20143,60050,3,44
20143,60210,99,44
20144,130060,99,44
20145,180040,97,44
20146,60050,2,44
20146,160740,1,44
20149,03001x,1,44
20150,60050,97,44
20151,60020,2,44
20152,10060,2,44
20152,160690,99,44
20153,110200,2,44
20154,50163,2,44
20155,160690,99,44
30006,40200,1,44
30009,50210,97,44
30013,40190,99,44
30013,130010,97,44
30014,50170,3,44
30014,60035,97,44
30014,12002x,2,44
30027,50130,99,44
30030,60040,2,44
30043,160610,1,44
30044,60030,99,44
30044,60335,97,44
30045,50030,97,44
30045,90010,99,44
30047,160760,97,44
30051,60050,99,44
30058,90010,1,44
30058,120060,2,44
30062,10230,99,44
30062,90010,97,44
30063,60060,97,44
30063,110280,2,44
30065,50130,99,44
30068,60035,99,44
30068,12002x,2,44
30069,11001x,1,44
30071,06007x,97,44
30083,12002x,97,44
30086,60335,2,44
30086,160690,99,44
30089,60160,1,44
30092,40081,99,44
30095,110420,2,44
30096,110070,3,44
30097,60020,99,44
30100,40081,99,44
30101,110080,99,44
30102,60160,1,44
30108,50170,3,44
30111,60160,1,44
30112,160850,1,44
30113,06007x,99,44
30116,60340,3,44
30120,60010,99,44
30120,60160,1,44
30122,60570,99,44
30125,60130,99,44
30131,60130,99,44
30136,60190,99,44
30138,90010,2,44
30138,130040,99,44
30139,60190,99,44
30139,70350,1,44
30142,30400,99,44
30142,50210,97,44
30149,40040,99,44
30149,160690,99,44
30150,60150,99,44
30159,60102,99,44
30160,110070,3,44
30162,07040x,1,44
30162,110280,2,44
30162,160100,99,44
30168,50030,97,44
30169,60050,97,44
30169,110060,99,44
30169,160800,99,44
30170,50030,97,44
30170,50210,97,44
30170,06007x,97,44
30171,160100,97,44
30172,10030,99,44
30172,60150,3,44
30172,60210,97,44
30173,110310,99,44
30173,120260,1,44
30177,11012x,2,44
30181,40040,99,44
30182,40040,99,44
30183,60035,99,44
30183,110070,99,44
30183,110310,99,44
30185,140010,97,44
30186,50210,97,44
30186,70343,1,44
30194,40081,99,44
30197,70560,99,44
30198,50030,97,44
30199,110280,3,44
30210,130060,97,44
30212,06007x,99,44
30212,110280,99,44
30212,160100,97,44
30213,140010,97,44
30217,70010,1,44
30217,110080,1,44
30220,60130,99,44
30223,60040,2,44
30226,60060,97,44
30226,60350,99,44
30227,50210,97,44
30227,60102,99,44
30230,120100,1,44
30238,50070,1,44
30238,50070,99,44
30242,40080,99,44
30242,60150,3,44
30244,120060,2,44
30250,60020,2,44
30253,60050,99,44
30258,50170,3,44
30259,160620,2,44
30260,60160,1,44
30260,60210,99,44
30262,11022x,1,44
30265,60210,99,44
30265,110310,99,44
30266,60300,99,44
30267,20200,97,44
30268,120180,1,44
30269,70343,99,44
30269,120200,99,44
30274,70210,1,44
30278,60160,1,44
30281,50163,3,44
30281,60035,97,44
30281,60300,97,44
30281,11001x,1,44
30284,07040x,1,44
30285,60210,99,44
30287,40081,99,44
30288,40081,99,44
30291,120060,2,44
30294,60335,2,44
30294,110280,99,44
30296,50210,97,44
30296,130030,97,44
30300,50050,2,44
30300,60020,4,44
30302,70343,99,44
30303,160690,99,44
30306,60102,99,44
30306,130030,99,44
30307,110200,2,44
30310,120070,2,44
30312,110200,2,44
30313,50170,3,44
30317,60035,1,44
30317,70343,1,44
30319,160760,97,44
30325,60335,2,44
30339,60040,99,44
30339,06007x,1,44
30344,30240,99,44
30345,50030,97,44
30350,60102,99,44
30352,160100,97,44
30355,60210,99,44
30356,60140,97,44
30356,70343,97,44
30362,90010,2,44
30366,20350,97,44
30366,30400,99,44
30366,40080,99,44
30366,60335,2,44
30369,50050,2,44
30370,110310,99,44
30372,60150,3,44
30373,70230,1,44
30374,40080,99,44
30380,60100,1,44
30381,120010,99,44
30386,07040x,1,44
30387,60010,2,44
30389,70470,99,44
30391,60160,1,44
30394,60050,3,44
30396,60102,99,44
30396,110070,3,44
30397,60130,99,44
30400,60102,99,44
30414,60100,1,44
30417,60130,99,44
30417,160100,97,44
30418,40081,99,44
30418,50210,97,44
30421,60150,99,44
30421,160760,97,44
30425,40080,97,44
30428,40081,99,44
30428,06007x,99,44
30431,60050,99,44
30433,60150,99,44
30437,60335,2,44
30441,60102,99,44
30441,60150,99,44
30441,11022x,1,44
30442,10230,99,44
30447,160800,1,44
30448,10030,3,44
30450,70230,1,44
30451,60035,1,44
30454,60010,2,44
30455,60150,3,44
30456,70085,97,44
30456,07040x,1,44
30461,70230,1,44
30465,120180,99,44
30467,120060,2,44
30470,60210,97,44
30470,90010,1,44
30473,60035,3,44
30474,50170,3,44
30474,60335,2,44
30475,40150,99,44
30478,60102,99,44
30482,100180,97,44
30482,100180,99,44
30483,160760,97,44
30484,160760,97,44
30488,70341,99,44
30488,110290,99,44
30489,40081,99,44
30494,160100,99,44
30495,40040,99,44
30506,50050,2,44
30506,60020,99,44
30509,50210,97,44
30509,110280,99,44
30512,60330,2,44
30512,120070,2,44
30514,60102,99,44
30515,03001x,99,44
30515,160700,97,44
30516,06007x,99,44
30517,50210,97,44
30519,60035,1,44
30519,11012x,2,44
30525,60035,1,44
30525,110280,99,44
30527,160760,97,44
30533,160100,97,44
30535,100393,99,44
30540,40080,99,44
30543,30400,99,44
30543,60035,99,44
30543,120180,1,44
30547,20220,97,44
30551,60020,99,44
30551,60130,99,44
30556,10060,99,44
30556,30400,99,44
30556,110420,2,44
30557,12002x,2,44
30559,10230,99,44
30559,50130,99,44
30560,50050,2,44
30562,40080,99,44
30563,110070,99,44
30563,12002x,2,44
30565,110070,3,44
30565,11012x,2,44
30565,120180,1,44
30568,60020,99,44
30570,11001x,99,44
30571,60035,99,44
30573,60020,99,44
30576,70180,97,44
30576,70343,1,44
30577,50210,97,44
30580,30400,99,44
30583,40200,99,44
30583,70350,2,44
30584,10060,2,44
30586,60210,97,44
30586,60335,2,44
30591,60020,99,44
30591,60035,99,44
30591,11012x,2,44
30598,50130,99,44
30598,130030,99,44
30599,110070,3,44
30600,10230,99,44
30600,120180,1,44
30600,130010,97,44
30600,140010,99,44
30600,160760,97,44
30611,60190,99,44
30626,60102,99,44
30633,60340,3,44
30633,160800,1,44
30634,40080,99,44
30636,110070,3,44
30640,60060,97,44
30641,11012x,4,44
30642,50080,99,44
30643,50050,2,44
30644,70050,97,44
30648,60210,99,44
30650,60210,99,44
30652,60160,1,44
30654,10060,99,44
30655,180040,97,44
30657,60035,99,44
30660,60100,99,44
30664,60020,2,44
30664,60060,97,44
30666,60330,2,44
30676,180040,97,44
30679,120170,99,44
30681,20110,97,44
30681,60020,99,44
30703,130030,99,44
30709,40081,99,44
30710,30400,99,44
30713,40040,99,44
30716,70230,2,44
30716,160100,99,44
30717,50130,99,44
30721,160800,1,44
30735,110070,99,44
30735,130030,99,44
30739,90010,99,44
30740,70470,99,44
30740,120060,1,44
30747,40200,99,44
30753,60150,3,44
30753,60190,99,44
30755,60160,1,44
30757,06007x,99,44
30759,60035,1,44
30759,180060,97,44
30762,120060,1,44
30763,40050,99,44
30763,60060,97,44
30770,40081,99,44
30770,50030,97,44
30770,60102,99,44
30773,11012x,97,44
30774,10070,2,44
30775,10060,99,44
30775,50050,99,44
30780,60335,99,44
30780,60350,99,44
30783,60340,99,44
30783,12002x,1,44
30783,12002x,2,44
30784,50070,1,44
30788,40200,99,44
30788,60350,99,44
30788,130060,99,44
30789,60035,99,44
30790,120070,2,44
30790,161060,99,44
30792,130010,97,44
30796,11001x,1,44
30797,60020,97,44
30797,120070,2,44
30797,120170,99,44
30799,60210,99,44
30804,160760,97,44
30814,60020,99,44
30814,120070,2,44
30817,60335,99,44
30819,10160,99,44
30819,60020,99,44
30822,110070,3,44
30822,11012x,2,44
30823,110070,3,44
30824,50170,3,44
30824,160100,97,44
30833,60020,99,44
30835,110060,99,44
30837,50130,97,44
30839,60210,99,44
30841,10010,99,44
30843,50210,97,44
30843,100120,99,44
30844,50170,3,44
30844,130030,97,44
30845,10060,2,44
30845,10200,1,44
30845,10200,99,44
30846,90010,99,44
30852,110070,3,44
30854,10060,99,44
30859,11012x,2,44
30860,20220,97,44
30860,40080,99,44
30861,110070,3,44
30862,30400,99,44
30864,160100,99,44
30865,130060,99,44
30866,60335,2,44
30868,160760,97,44
30870,50050,2,44
30870,60100,1,44
30873,60020,4,44
30874,60330,2,44
30877,40080,99,44
30878,110280,2,44
30879,120010,99,44
30880,60102,99,44
30888,110070,3,44
30894,120170,99,44
30895,70470,99,44
30899,60190,99,44
30899,60335,99,44
30902,120070,2,44
30903,60340,2,44
30904,110280,99,44
30909,160800,1,44
30910,40081,99,44
30912,50050,99,44
30916,40080,99,44
30921,50050,2,44
30922,60160,1,44
30928,160690,99,44
30932,110310,99,44
30933,10040,99,44
30936,50070,1,44
30939,40081,99,44
30942,160100,99,44
30948,70470,99,44
30948,120220,1,44
30956,60050,99,44
30964,60335,2,44
30966,120170,99,44
30970,40120,99,44
30970,60210,97,44
30972,60020,99,44
30974,60190,99,44
30976,50080,97,44
30978,160800,1,44
30982,60340,3,44
30982,110280,99,44
30983,40040,97,44
30983,90010,2,44
30984,160100,97,44
30986,60020,99,44
30987,120170,99,44
30991,110280,2,44
30992,130010,97,44
30993,70343,1,44
30993,12002x,2,44
30994,30400,99,44
31016,06007x,97,44
31023,10040,99,44
31023,60010,99,44
31023,07040x,1,44
31025,10010,99,44
31026,20280,97,44
31029,60335,2,44
31036,50180,2,44
31037,60035,4,44
31041,50050,99,44
31044,70343,97,44
31048,60020,99,44
31053,50050,99,44
31053,110310,99,44
31053,120010,99,44
31054,60335,2,44
31058,60020,4,44
31067,10230,99,44
31067,30240,1,44
31068,20220,97,44
31068,160100,97,44
31069,180040,97,44
31071,50050,99,44
31072,160690,99,44
31073,110080,99,44
31076,120060,1,44
31079,110310,99,44
31080,60020,99,44
31082,20230,97,44
31083,60020,4,44
31083,60210,99,44
31084,50130,97,44
31084,160100,97,44
31086,120260,1,44
31088,30250,99,44
31090,60035,1,44
31099,40081,99,44
31105,40081,99,44
31107,20180,97,44
31107,110080,1,44
31108,60020,4,44
31108,160100,97,44
31109,60335,2,44
31120,130060,97,44
31125,160760,97,44
31134,70370,1,44
31137,120060,1,44
31140,40081,99,44
31140,60160,1,44
31144,40081,99,44
31144,60300,99,44
31146,60210,99,44
31151,40081,99,44
31151,110310,99,44
31157,120060,2,44
31157,160760,97,44
31160,110070,3,44
31162,10170,99,44
31162,60050,2,44
31168,40080,99,44
31171,60160,1,44
31172,160100,99,44
31173,160620,1,44
31175,110080,99,44
31179,10070,99,44
31179,03001x,99,44
31193,30250,99,44
31193,60020,99,44
31195,120060,1,44
31196,50070,1,44
31197,60100,1,44
31200,120100,1,44
31202,50130,97,44
31205,70343,97,44
31210,60035,99,44
31217,60210,99,44
31220,40040,99,44
31225,10040,99,44
31225,60035,99,44
31225,70230,1,44
31230,20150,97,44
31231,160780,97,44
31235,60210,99,44
31236,60190,99,44
31239,50170,3,44
31241,60050,97,44
31241,60210,97,44
31245,50130,99,44
31248,60340,3,44
31248,110280,99,44
31255,50130,99,44
31266,90010,2,44
31266,160610,1,44
31268,50130,99,44
31268,60050,97,44
31268,70343,97,44
